"ID","Study","Site","Reference","Latitude","Longitude","Study_year","Country","Biogeographic_realm","Past_disturbance","Disturbance_type","Forest_conversion","Restoration_activity","Land_use","Time_disturbed","Time_restored","Plants","Invertebrates","Birds","Herpetofauna","Mammals","Cover","Density","Biomass","Height","Litter","Ecological_metric","Restored_area","Degraded","Reference area","RR"
3982,47,22,"Hopp_et_al_2010","-25,372","-48,567",2008,"Brazil","Neotropic","pasture","-","secondary_forest","passive","-","-","13,5",0,1,0,0,0,0,0,0,0,0,"diversity","2,96","-","4,06","-0.315993705"
827,47,23,"Hopp_et_al_2010","-25,3","-48,683",2003,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",5,0,1,0,0,0,0,0,0,0,0,"richness","2,96","-","15,78","-1.673554047"
822,47,23,"Hopp_et_al_2010","-25,3","-48,683",2003,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",5,0,1,0,0,0,0,0,0,0,0,"richness","2,64","-","6,31","-0.871356759"
821,47,23,"Hopp_et_al_2010","-25,3","-48,683",2003,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-","13,5",0,1,0,0,0,0,0,0,0,0,"richness","2,29","-","6,31","-1.013583859"
824,47,23,"Hopp_et_al_2010","-25,3","-48,683",2003,"Brazil","Neotropic","NA","-","secondary_forest","passive","-","-",5,0,1,0,0,0,0,0,0,0,0,"richness",2,"-","12,46","-1.829376333"
841,47,23,"Hopp_et_al_2010","-25,3","-48,683",2003,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","13,5",0,1,0,0,0,0,0,0,0,0,"diversity","0,92","-","0,87","0.055880458"
840,47,23,"Hopp_et_al_2010","-25,3","-48,683",2003,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-",5,0,1,0,0,0,0,0,0,0,0,"diversity","0,86","-","0,87","-0.011560822"
842,47,23,"Hopp_et_al_2010","-25,3","-48,683",2003,"Brazil","Neotropic","plantation","-","secondary_forest","passive","-","-","42,5",0,1,0,0,0,0,0,0,0,0,"diversity","0,86","-","0,87","-0.011560822"
862,48,49,"Horgan_2009","-11,108","-75,362",2002,"Peru","Neotropic","plantation","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"abundance","10,85","-","12,33","-0.127870237"
865,48,49,"Horgan_2009","-11,108","-75,362",2002,"Peru","Neotropic","plantation","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"richness","7,6","-",7,"0.082238098"
866,48,49,"Horgan_2009","-11,108","-75,362",2002,"Peru","Neotropic","plantation","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"richness","6,4","-","7,6","-0.171850257"
861,48,49,"Horgan_2009","-11,108","-75,362",2002,"Peru","Neotropic","plantation","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"abundance","4,75","-","3,02","0.452887787"
864,48,49,"Horgan_2009","-11,108","-75,362",2002,"Peru","Neotropic","plantation","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"richness","1,45","-","1,31","0.101536419"
860,48,49,"Horgan_2009","-11,108","-75,362",2002,"Peru","Neotropic","plantation","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"abundance","1,2","-","1,35","-0.117783036"
863,48,49,"Horgan_2009","-11,108","-75,362",2002,"Peru","Neotropic","plantation","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"richness","0,9","-","0,86","0.045462374"
859,48,49,"Horgan_2009","-11,108","-75,362",2002,"Peru","Neotropic","plantation","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"abundance","0,47","-","0,34","0.323787077"
3993,217,19,"House_et_al_2006","-27,012","150,716",2004,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"abundance","1269,5","-","428,5","1.086087663"
3987,217,19,"House_et_al_2006","-27,012","150,716",2004,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",4,0,1,0,0,0,0,0,0,0,0,"abundance","833,5","-","428,5","0.665342964"
3999,217,19,"House_et_al_2006","-27,012","150,716",2004,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",20,0,1,0,0,0,0,0,0,0,0,"abundance","676,5","-","428,5","0.45664171"
3992,217,19,"House_et_al_2006","-27,012","150,716",2004,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"richness","26,5","-","38,5","-0.373513508"
3986,217,19,"House_et_al_2006","-27,012","150,716",2004,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",4,0,1,0,0,0,0,0,0,0,0,"richness","22,5","-","38,5","-0.537142932"
3998,217,19,"House_et_al_2006","-27,012","150,716",2004,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",20,0,1,0,0,0,0,0,0,0,0,"richness",22,"-","38,5","-0.559615788"
4000,217,19,"House_et_al_2006","-27,012","150,716",2004,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",20,0,1,0,0,0,0,0,0,0,0,"diversity","4,74","-","10,58","-0.802928291"
3988,217,19,"House_et_al_2006","-27,012","150,716",2004,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",4,0,1,0,0,0,0,0,0,0,0,"diversity","4,49","-","10,58","-0.858226931"
3994,217,19,"House_et_al_2006","-27,012","150,716",2004,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"diversity","4,39","-","10,58","-0.879636199"
3995,217,19,"House_et_al_2006","-27,012","150,716",2004,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"similarity","0,92","-","0,93","-0.00809721"
4001,217,19,"House_et_al_2006","-27,012","150,716",2004,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",20,0,1,0,0,0,0,0,0,0,0,"similarity","0,92","-","0,93","-0.013532006"
3989,217,19,"House_et_al_2006","-27,012","150,716",2004,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",4,0,1,0,0,0,0,0,0,0,0,"similarity","0,9","-","0,93","-0.035571466"
3996,217,19,"House_et_al_2006","-27,012","150,716",2004,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"similarity","0,6","-","0,72","-0.182321557"
4003,217,19,"House_et_al_2006","-27,012","150,716",2004,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",20,0,1,0,0,0,0,0,0,0,0,"similarity","0,4","-","0,57","-0.347941264"
3990,217,19,"House_et_al_2006","-27,012","150,716",2004,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",4,0,1,0,0,0,0,0,0,0,0,"similarity","0,38","-","0,72","-0.652325186"
